category	10260905	1
causing	10034391	1
celebrating	10034391	1
century	10260905	1
century	10260905	1
change	10260905	1
charges	10034391	1
charges	10034391	1
charles	10034391	1
charles	10034391	1
charles	10034391	1
charlie	10034391	1
chart	10134172	1
chart	10134172	1
chart	10134172	1
chart	10134172	1
chart	10134172	1
chart	10134172	1
charts	10134172	1
chicago	10134172	1
chicago	10134172	1
child	10034391	1
children	10034391	1
chimed	10134172	1
chorus	10134172	1
christmas	10260905	1
christmas	10260905	1
church	10034391	1
circa	10260905	1
clark	10034391	1
clause	10260905	1
clear	10034391	1
clip	10134172	1
collaborations	10134172	1
colonist	10034391	1
com	10034391	1
com	10260905	1
coming	10134172	1
coming	10134172	1
committee	10034391	1
common	10260905	1
company	10034391	1
complement	10260905	1
complement	10260905	1
concludes	10034391	1
confesses	10034391	1
confesses	10034391	1
confront	10034391	1
confront	10034391	1
confronts	10034391	1
consequences	10034391	1
construction	10260905	1
constructions	10260905	1
constructions	10260905	1
continuation	10260905	1
continue	10034391	1
coordinative	10260905	1
coordinative	10260905	1
coordinative	10260905	1
corporation	10034391	1
costs	10034391	1
could	10034391	1
craft	10134172	1
credits	10134172	1
crime	10034391	1
crime	10034391	1
crime	10034391	1
crimes	10034391	1
custody	10034391	1
d	10260905	1
d	10260905	1
d	10260905	1
d	10260905	1
d	10260905	1
dan	10034391	1
dating	10034391	1
dative	10260905	1
dative	10260905	1
day	10034391	1
day	10134172	1
dealing	10034391	1
dec	10260905	1
dec	10260905	1
dec	10260905	1
dec	10260905	1
december	10134172	1
defense	10034391	1
definite	10260905	1
delinquency	10034391	1
deliver	10034391	1
delivering	10034391	1
delivers	10034391	1
denotes	10260905	1
dependent	10260905	1
dependent	10260905	1
dependents	10260905	1
dependents	10260905	1
dependents	10260905	1
describing	10034391	1
desire	10134172	1
desire	10134172	1
determiner	10260905	1
determiner	10260905	1
determiner	10260905	1
determiner	10260905	1
developed	10260905	1
dialects	10260905	1
dialects	10260905	1
dialects	10260905	1
dictionary	10260905	1
dictionary	10260905	1
did	10260905	1
differences	10134172	1
diner	10034391	1
diner	10034391	1
directed	10034391	1
directed	10134172	1
distinct	10260905	1
distracted	10034391	1
does	10034391	1
douglas	10260905	1
douglas	10260905	1
drama	10034391	1
drama	10034391	1
driver	10034391	1
drives	10034391	1
drunk	10034391	1
dual	10260905	1
during	10134172	1
dvd	10034391	1
dvd	10034391	1
each	10034391	1
eager	10034391	1
earle	10034391	1
early	10260905	1
early	10260905	1
early	10260905	1
early	10260905	1
edition	10134172	1
editor	10260905	1
editor	10260905	1
edward	10034391	1
edward	10260905	1
eg	10260905	1
ek	10260905	1
ek	10260905	1
ek	10260905	1
ek	10260905	1
eka	10260905	1
elaine	10260905	1
elder	10260905	1
elucidation	10260905	1
embarrassed	10034391	1
emotionally	10034391	1
empty	10034391	1
encyclopædia	10034391	1
end	10134172	1
end	10134172	1
ends	10034391	1
english	10034391	1
english	10260905	1
english	10260905	1
english	10260905	1
english	10260905	1
english	10260905	1
english	10260905	1
english	10260905	1
english	10260905	1
english	10260905	1
english	10260905	1
english	10260905	1
english	10260905	1
entertain	10034391	1
episode	10034391	1
episode	10034391	1
erilaz	10260905	1
errand	10034391	1
errands	10034391	1
essay	10034391	1
established	10260905	1
etymology	10260905	1
etymology	10260905	1
etymology	10260905	1
etymology	10260905	1
european	10260905	1
even_	10260905	1
exactly	10034391	1
execution	10034391	1
exploitation	10034391	1
exploitation	10034391	1
exploitation	10034391	1
external	10034391	1
external	10260905	1
eyes	10134172	1
face	10134172	1
farmer	10034391	1
fate	10034391	1
father	10034391	1
father	10034391	1
father	10034391	1
fearing	10034391	1
featured	10034391	1
feb	10260905	1
feb	10260905	1
feel	10134172	1
female	10260905	1
female	10260905	1
female	10260905	1
female	10260905	1
female	10260905	1
fencing	10034391	1
ferris	10134172	1
fighting	10034391	1
filled	10134172	1
film	10034391	1
film	10034391	1
film	10034391	1
film	10034391	1
film	10034391	1
film	10034391	1
film	10034391	1
film	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
films	10034391	1
finds	10034391	1
first	10134172	1
first	10134172	1
first	10134172	1
first	10260905	1
first	10260905	1
first	10260905	1
first	10260905	1
five	10034391	1
five	10260905	1
flashes	10034391	1
flee	10034391	1
float	10134172	1
florence	10034391	1
following	10260905	1
for	10034391	1
for	10034391	1
for	10034391	1
for	10034391	1
for	10034391	1
for	10034391	1
for	10134172	1
for	10134172	1
for	10134172	1
for	10134172	1
for	10260905	1
for	10260905	1
for	10260905	1
forced	10034391	1
forces	10034391	1
form	10260905	1
form	10260905	1
form	10260905	1
form	10260905	1
form	10260905	1
form	10260905	1
form	10260905	1
form	10260905	1
formal	10260905	1
forming	10134172	1
forms	10260905	1
forms	10260905	1
found	10260905	1
foundation	10260905	1
four	10260905	1
frankie	10134172	1
frankie	10134172	1
fraser	10034391	1
frazier	10034391	1
friend	10260905	1
from	10134172	1
from	10134172	1
from	10260905	1
from	10260905	1
from	10260905	1
from	10260905	1
from	10260905	1
from	10260905	1
from	10260905	1
frontman	10134172	1
full	10034391	1
functions	10260905	1
further	10260905	1
further	10260905	1
futhark	10260905	1
gangster	10034391	1
gangster	10034391	1
gave	10134172	1
generally	10034391	1
generation	10260905	1
genitive	10260905	1
genitive	10260905	1
genitive	10260905	1
george	10034391	1
george	10034391	1
george	10034391	1
george	10034391	1
germanic	10260905	1
germanic	10260905	1
germanic	10260905	1
germanic	10260905	1
get	10134172	1
getaway	10034391	1
gets	10034391	1
gets	10034391	1
give	10034391	1
given	10034391	1
gives	10034391	1
gives	10034391	1
gives	10134172	1
giving	10034391	1
goes	10034391	1
goes	10034391	1
going	10034391	1
good	10034391	1
gotten	10034391	1
graduation	10034391	1
guilty	10034391	1
guitar	10134172	1
guitarist	10134172	1
guitarist	10134172	1
gullible	10034391	1
gun	10034391	1
gun	10034391	1
guy	10134172	1
had	10034391	1
had	10134172	1
had	10134172	1
had	10260905	1
had	10260905	1
halleck	10260905	1
happen	10034391	1
harbor	10034391	1
harper	10260905	1
harper	10260905	1
harry	10034391	1
has	10034391	1
has	10260905	1
have	10034391	1
have	10260905	1
have	10260905	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
he	10034391	1
heart	10134172	1
heart	10134172	1
help	10034391	1
helped	10134172	1
henchmen	10034391	1
her	10034391	1
her	10034391	1
here	10260905	1
here	10260905	1
here	10260905	1
hideout	10034391	1
high	10034391	1
high	10134172	1
highly	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10034391	1
him	10134172	1
him	10260905	1
himself	10034391	1
himself	10034391	1
himself	10034391	1
himself	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
his	10034391	1
history	10260905	1
hit	10134172	1
hitchhiking	10034391	1
hits	10134172	1
hits	10134172	1
hold	10134172	1
holden	10034391	1
home	10034391	1
home	10034391	1
home	10034391	1
home	10034391	1
home	10034391	1
home	10034391	1
hometown	10034391	1
hook	10134172	1
hopes	10034391	1
hopping	10034391	1
hot	10134172	1
hot	10134172	1
hot	10134172	1
house	10034391	1
house	10034391	1
however	10034391	1
hughes	10034391	1
hughes	10034391	1
husband	10260905	1
i	10034391	1
i	10034391	1
i	10034391	1
i	10034391	1
i	10034391	1
i	10134172	1
i	10134172	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
i	10260905	1
ic	10260905	1
ideal	10034391	1
identifies	10034391	1
identify	10034391	1
if	10034391	1
if	10034391	1
ii	10034391	1
ik	10260905	1
ik	10260905	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10034391	1
in	10134172	1
in	10134172	1
in	10134172	1
in	10134172	1
in	10134172	1
in	10134172	1
in	10134172	1
in	10134172	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
in	10260905	1
independent	10260905	1
independent	10260905	1
indeterminate	10034391	1
individual	10260905	1
indo	10260905	1
inflected	10260905	1
informal	10260905	1
informing	10034391	1
inscriptions	10260905	1
instead	10034391	1
instead	10034391	1
interest	10034391	1
interest	10134172	1
interesting	10134172	1
interrupted	10034391	1
into	10134172	1
introduced	10260905	1
involved	10034391	1
is	10034391	1
is	10034391	1
is	10034391	1
is	10034391	1
is	10034391	1
is	10034391	1
is	10034391	1
is	10034391	1
is	10034391	1
is	10134172	1
is	10134172	1
is	10134172	1
is	10134172	1
is	10260905	1
is	10260905	1
is	10260905	1
is	10260905	1
is	10260905	1
is	10260905	1
is	10260905	1
is	10260905	1
is	10260905	1
is	10260905	1
is	10260905	1
is	10260905	1
it	10034391	1
it	10134172	1
it	10134172	1
it	10134172	1
it	10134172	1
it	10134172	1
it	10260905	1
it	10260905	1
jacobsen	10260905	1
james	10034391	1
james	10034391	1
jamison	10134172	1
jamison	10134172	1
jamison	10134172	1
jewelry	10034391	1
jim	10034391	1
jim	10034391	1
jim	10034391	1
jim	10034391	1
jim	10034391	1
jim	10134172	1
jim	10134172	1
jimi	10134172	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
jimmy	10034391	1
job	10034391	1
job	10034391	1
joe	10034391	1
joel	10134172	1
john	10034391	1
john	10034391	1
johnson	10034391	1
judge	10034391	1
judge	10034391	1
judge	10034391	1
judge	10034391	1
judge	10034391	1
july	10260905	1
juvenile	10034391	1
keep	10134172	1
kent	10134172	1
keyboard	10134172	1
kill	10034391	1
kill	10034391	1
killer	10134172	1
killing	10034391	1
kind	10260905	1
kindly	10034391	1
kitty	10034391	1
kitty	10034391	1
kitty	10034391	1
kitty	10034391	1
kitty	10034391	1
kitty	10034391	1
knox	10034391	1
l	10034391	1
language	10034391	1
language	10260905	1
language	10260905	1
late	10034391	1
late	10260905	1
late	10260905	1
late	10260905	1
late	10260905	1
late	10260905	1
late	10260905	1
later	10034391	1
later	10034391	1
leave	10034391	1
lee	10134172	1
left	10034391	1
life	10034391	1
life	10034391	1
life	10034391	1
like	10134172	1
like	10260905	1
like	10260905	1
like	10260905	1
limited	10260905	1
line	10134172	1
line	10134172	1
lingforum	10260905	1
linguist	10260905	1
linguist	10260905	1
linguists	10260905	1
links	10034391	1
liquor	10034391	1
list	10034391	1
list	10260905	1
list	10260905	1
lives	10034391	1
living	10034391	1
lloyd	10034391	1
lloyd	10034391	1
long	10034391	1
love	10134172	1
lowell	10034391	1
lowell	10034391	1
lowercase	10260905	1
lyrics	10134172	1
m	10260905	1
mahoney	10260905	1
man	10034391	1
managed	10134172	1
mannered	10034391	1
manslaughter	10034391	1
manslaughter	10034391	1
many	10260905	1
many	10260905	1
many	10260905	1
marie	10134172	1
martin	10260905	1
mary	10034391	1
mary	10034391	1
maɪ	10260905	1
maɪn	10260905	1
maɪˈsɛlf	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
me	10260905	1
media	10034391	1
meeker	10034391	1
meeker	10034391	1
meets	10034391	1
meets	10034391	1
meke	10260905	1
melodies	10134172	1
men	10034391	1
men	10034391	1
men	10034391	1
merry	10260905	1
merry	10260905	1
mes	10260905	1
messages	10034391	1
met	10260905	1
mi	10260905	1
mi	10260905	1
middle	10260905	1
mild	10034391	1
miljan	10034391	1
miljan	10034391	1
minaz	10260905	1
mind	10134172	1
mine	10260905	1
mine	10260905	1
mine	10260905	1
mine	10260905	1
mixing	10134172	1
miː	10260905	1
modern	10260905	1
modern	10260905	1
modifier	10260905	1
modifier	10260905	1
modifier	10260905	1
modifier	10260905	1
modifier	10260905	1
moll	10034391	1
money	10034391	1
moore	10034391	1
morals	10034391	1
more	10034391	1
morphology	10260905	1
most	10134172	1
most	10134172	1
mother	10034391	1
mother	10034391	1
movie	10134172	1
movie	10134172	1
mrs	10034391	1
mst3k	10034391	1
mtv	10134172	1
mtv	10134172	1
music	10134172	1
my	10034391	1
my	10034391	1
my	10034391	1
my	10034391	1
my	10034391	1
my	10134172	1
my	10260905	1
my	10260905	1
my	10260905	1
my	10260905	1
myself	10260905	1
myself	10260905	1
myself	10260905	1
mystery	10034391	1
mystery	10034391	1
mystery	10034391	1
məˈsɛlf	10260905	1
mɪ	10260905	1
mɪ	10260905	1
mʌɪ	10260905	1
mʌɪn	10260905	1
mʌɪˈsɛlf	10260905	1
mᵻˈsɛlf	10260905	1
n	10260905	1
n	10260905	1
n	10260905	1
n	10260905	1
n	10260905	1
n	10260905	1
name	10034391	1
national	10260905	1
neglect	10034391	1
neglectful	10034391	1
never	10034391	1
nevison	10134172	1
nevison	10134172	1
newfield	10034391	1
next	10134172	1
nicole	10260905	1
night	10034391	1
night	10034391	1
night	10134172	1
nightclub	10034391	1
nominative	10260905	1
nominative	10260905	1
not	10034391	1
not	10034391	1
notably	10260905	1
notes	10260905	1
noun	10260905	1
noun	10260905	1
november	10034391	1
numbers	10260905	1
object	10260905	1
object	10260905	1
object	10260905	1
objective	10260905	1
oblique	10260905	1
occasionally	10260905	1
october	10034391	1
october	10034391	1
october	10034391	1
october	10034391	1
oe	10260905	1
oe	10260905	1
oe	10260905	1
oe	10260905	1
oed	10260905	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10034391	1
of	10134172	1
of	10134172	1
of	10134172	1
of	10134172	1
of	10134172	1
of	10134172	1
of	10134172	1
of	10134172	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
of	10260905	1
off	10134172	1
offers	10034391	1
old	10260905	1
old	10260905	1
old	10260905	1
old	10260905	1
oldies	10034391	1
on	10034391	1
on	10034391	1
on	10034391	1
on	10034391	1
on	10034391	1
on	10034391	1
on	10034391	1
on	10034391	1
on	10134172	1
on	10134172	1
on	10134172	1
on	10134172	1
on	10134172	1
on	10134172	1
on	10134172	1
on	10134172	1
on	10134172	1
on	10260905	1
one	10034391	1
one	10034391	1
online	10260905	1
online	10260905	1
only	10134172	1
only	10260905	1
only	10260905	1
or	10260905	1
or	10260905	1
or	10260905	1
originated	10260905	1
originates	10260905	1
osborne	10034391	1
osbourne	10034391	1
other	10034391	1
other	10260905	1
out	10034391	1
overseas	10034391	1
own	10034391	1
owner	10034391	1
owner	10034391	1
p	10260905	1
p	10260905	1
p	10260905	1
p	10260905	1
packages	10034391	1
packs	10034391	1
page	10134172	1
pages	10134172	1
paid	10034391	1
paid	10260905	1
pair	10034391	1
paper	10260905	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
parents	10034391	1
part	10260905	1
particularly	10260905	1
partly	10134172	1
passersby	10034391	1
patricia	10034391	1
pauses	10034391	1
paying	10034391	1
peak	10134172	1
peaked	10134172	1
peaked	10134172	1
period	10034391	1
person	10260905	1
person	10260905	1
person	10260905	1
person	10260905	1
person	10260905	1
person	10260905	1
peterik	10134172	1
peterik	10134172	1
peterik	10134172	1
peterik	10134172	1
peterik	10134172	1
peterik	10134172	1
peterik	10134172	1
peterik	10134172	1
phil	10260905	1
photogenic	10134172	1
phrase	10260905	1
phrase	10260905	1
phrase	10260905	1
phrases	10260905	1
pie	10260905	1
pie	10260905	1
plain	10260905	1
planning	10034391	1
player	10134172	1
plenty	10134172	1
plot	10034391	1
plural	10260905	1
point	10134172	1
police	10034391	1
police	10034391	1
pop	10134172	1
position	10134172	1
possession	10034391	1
possessive	10260905	1
possible	10260905	1
practice	10260905	1
prc	10034391	1
pre	10134172	1
predicative	10260905	1
predicative	10260905	1
premiered	10034391	1
present	10034391	1
probation	10034391	1
process	10034391	1
produced	10034391	1
produced	10134172	1
produced	10134172	1
producers	10034391	1
production	10034391	1
progress	10260905	1
pronoun	10260905	1
pronoun	10260905	1
pronoun	10260905	1
pronoun	10260905	1
pronoun	10260905	1
pronoun	10260905	1
pronoun	10260905	1
pronouns	10260905	1
pronouns	10260905	1
pronouns	10260905	1
pronunciation	10260905	1
pronunciations	10260905	1
property	10034391	1
proto	10260905	1
proto	10260905	1
proto	10260905	1
proto	10260905	1
proto	10260905	1
proved	10134172	1
psychologically	10034391	1
publications	10134172	1
pulls	10034391	1
put	10134172	1
questions	10034391	1
radler	10134172	1
ranger	10134172	1
rank	10134172	1
ranked	10134172	1
rarely	10260905	1
reading	10260905	1
realizes	10034391	1
realizing	10034391	1
rebuffs	10034391	1
recognizes	10034391	1
recorded	10134172	1
recording	10260905	1
recordings	10134172	1
records	10134172	1
recruits	10034391	1
reduced	10260905	1
reed	10034391	1
reed	10034391	1
reference	10260905	1
references	10034391	1
references	10134172	1
references	10260905	1
referents	10260905	1
reflects	10034391	1
reflexive	10260905	1
reflexive	10260905	1
refuses	10034391	1
region	10034391	1
registers	10260905	1
relationship	10034391	1
relationship	10134172	1
relative	10260905	1
released	10034391	1
released	10034391	1
released	10034391	1
released	10034391	1
releasing	10034391	1
remands	10034391	1
report	10134172	1
retrieved	10034391	1
retrieved	10034391	1
retrieved	10034391	1
rhino	10034391	1
richard	10034391	1
riding	10134172	1
riff	10134172	1
riffs	10134172	1
rifftrax	10034391	1
risky	10134172	1
rob	10034391	1
robbery	10034391	1
robert	10034391	1
robert	10034391	1
rock	10134172	1
rock	10134172	1
rock	10134172	1
ron	10134172	1
ron	10134172	1
roommate	10034391	1
root	10260905	1
root	10260905	1
rpm	10134172	1
rules	10260905	1
s	10034391	1
s	10034391	1
s	10034391	1
s	10034391	1
s	10034391	1
s	10034391	1
s	10034391	1
s	10034391	1
s	10034391	1
s	10034391	1
s	10134172	1
s	10134172	1
s	10134172	1
s	10134172	1
s	10260905	1
safe	10034391	1
sam	10034391	1
same	10034391	1
same	10260905	1
sang	10134172	1
saw	10260905	1
saw	10260905	1
say	10034391	1
says	10134172	1
scene	10034391	1
scene	10134172	1
school	10034391	1
school	10034391	1
school	10034391	1
science	10034391	1
science	10034391	1
science	10034391	1
science	10260905	1
scotti	10134172	1
screenplays	10034391	1
sections	10134172	1
see	10034391	1
see	10260905	1
seen	10134172	1
self	10260905	1
selling	10034391	1
semantics	10260905	1
send	10034391	1
sends	10034391	1
sentence	10034391	1
september	10034391	1
serious	10034391	1
sessions	10134172	1
set	10134172	1
she	10034391	1
she	10034391	1
she	10260905	1
she	10260905	1
shirley	10034391	1
shoes	10034391	1
shoes	10034391	1
shooting	10034391	1
short	10034391	1
